candidate_id,donation,state
402,1000.00,NY
402,1000.00,NY
402,2500.00,NY
402,2000.00,NY
402,3500.00,NY
402,1500.00,NY
402,17.00,NY
402,-500.00,NY
402,40.00,NY
402,130.00,NY
402,12.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,250.00,NY
402,2500.00,NY
402,1000.00,NY
402,2500.00,NY
402,1000.00,NY
402,5000.00,NY
402,1000.00,NY
402,1000.00,NY
402,2000.00,NY
402,333.00,NY
402,5000.00,NY
402,500.00,NY
402,500.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,2000.00,NY
402,2500.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,500.00,NY
402,2000.00,NY
402,1000.00,NY
402,2500.00,NY
402,2500.00,NY
402,1500.00,NY
402,1000.00,NY
402,1000.00,NY
402,2000.00,NY
402,2000.00,NY
402,1000.00,NY
402,1000.00,NY
402,1500.00,NY
402,2000.00,NY
402,1000.00,NY
402,1500.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,5000.00,NY
402,1000.00,NY
402,2000.00,NY
402,5000.00,NY
402,2500.00,NY
402,2500.00,NY
402,2500.00,NY
402,1000.00,NY
402,3000.00,NY
402,500.00,NY
402,1000.00,NY
402,1000.00,NY
402,3000.00,NY
402,1000.00,NY
402,750.00,NY
402,1000.00,NY
402,4000.00,NY
402,500.00,NY
402,1000.00,NY
402,1500.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,1500.00,NY
402,1000.00,NY
402,5000.00,NY
402,1000.00,NY
402,500.00,NY
402,500.00,NY
402,3500.00,NY
402,1000.00,NY
402,1000.00,NY
402,15.00,NY
402,-2000.00,NY
402,1000.00,NY
402,2000.00,NY
402,2000.00,NY
402,1000.00,NY
402,1000.00,NY
402,500.00,NY
402,1000.00,NY
402,1000.00,NY
402,1500.00,NY
402,5000.00,NY
402,1500.00,NY
402,418.00,NY
402,1000.00,NY
402,7.00,NY
402,303.00,NY
402,72.00,NY
402,2000.00,NY
402,10.00,NY
402,2500.00,NY
402,1000.00,NY
402,2500.00,NY
402,2000.00,NY
402,1000.00,NY
402,750.00,NY
402,2000.00,NY
402,500.00,NY
402,2500.00,NY
402,1000.00,NY
402,1000.00,NY
402,1500.00,NY
402,2000.00,NY
402,1000.00,NY
402,1000.00,NY
402,2000.00,NY
402,500.00,NY
402,2000.00,NY
402,436.00,NY
402,27.00,NY
402,1000.00,NY
402,2500.00,NY
402,500.00,NY
402,21.00,NY
402,1000.00,NY
402,2500.00,NY
402,1500.00,NY
402,5000.00,NY
402,1500.00,NY
402,2500.00,NY
402,2000.00,NY
402,2500.00,NY
402,2500.00,NY
402,-2500.00,NY
402,5000.00,NY
402,2000.00,NY
402,5000.00,NY
402,3000.00,NY
402,1500.00,NY
402,1000.00,NY
402,2000.00,NY
402,1000.00,NY
402,2000.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,2000.00,NY
402,3900.00,NY
402,500.00,NY
402,2500.00,NY
402,1000.00,NY
402,2000.00,NY
402,1500.00,NY
402,1500.00,NY
402,1000.00,NY
402,45.00,NY
402,2000.00,NY
402,2000.00,NY
402,2500.00,NY
402,1000.00,NY
402,250.00,NY
402,1000.00,NY
402,1000.00,NY
402,3000.00,NY
402,1000.00,NY
402,5000.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,2000.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,500.00,NY
402,2000.00,NY
402,2000.00,NY
402,257.00,NY
402,1500.00,NY
402,1000.00,NY
402,1000.00,NY
402,500.00,NY
402,317.00,NY
402,1000.00,NY
402,1000.00,NY
402,1500.00,NY
402,1000.00,NY
402,1000.00,NY
402,2500.00,NY
402,2500.00,NY
402,2500.00,NY
402,1000.00,NY
402,2500.00,NY
402,1000.00,NY
402,46.00,NY
402,2500.00,NY
402,1000.00,NY
402,2000.00,NY
402,500.00,NY
402,2000.00,NY
402,4000.00,NY
402,100.00,NY
402,1000.00,NY
402,2500.00,NY
402,5000.00,NY
402,500.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,-2000.00,NY
402,1000.00,NY
402,2500.00,NY
402,2000.00,NY
402,500.00,NY
402,1500.00,NY
402,1000.00,NY
402,250.00,NY
402,1000.00,NY
402,1000.00,NY
402,2000.00,NY
402,9.00,NY
402,2500.00,NY
402,2500.00,NY
402,1850.00,NY
402,1000.00,NY
402,1000.00,NY
402,2000.00,NY
402,2500.00,NY
402,2000.00,NY
402,1000.00,NY
402,2000.00,NY
402,2500.00,NY
402,1000.00,NY
402,2000.00,NY
402,1000.00,NY
402,1000.00,NY
402,2500.00,NY
402,1000.00,NY
402,2500.00,NY
402,2000.00,NY
402,-1000.00,NY
402,5000.00,NY
402,2000.00,NY
402,1500.00,NY
402,1000.00,NY
402,1000.00,NY
402,2500.00,NY
402,500.00,NY
402,1000.00,NY
402,500.00,NY
402,5000.00,NY
402,500.00,NY
402,500.00,NY
402,1000.00,NY
402,500.00,NY
402,2500.00,NY
402,1000.00,NY
402,5000.00,NY
402,2500.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,500.00,NY
402,2206.00,NY
402,500.00,NY
402,1000.00,NY
402,1500.00,NY
402,1000.00,NY
402,3500.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,600.00,NY
402,125.00,NY
402,1000.00,NY
402,1000.00,NY
402,2500.00,NY
402,1000.00,NY
402,1000.00,NY
402,3000.00,NY
402,1000.00,NY
402,1000.00,NY
402,2500.00,NY
402,1000.00,NY
402,1000.00,NY
402,2500.00,NY
402,125.00,NY
402,-1000.00,NY
402,2000.00,NY
402,1000.00,NY
402,1000.00,NY
402,5000.00,NY
402,200.00,NY
402,1000.00,NY
402,500.00,NY
402,5000.00,NY
402,1000.00,NY
402,500.00,NY
402,1000.00,NY
402,500.00,NY
402,2500.00,NY
402,2500.00,NY
402,1000.00,NY
402,1000.00,NY
402,1000.00,NY
402,40.00,NY
402,-1500.00,NY
402,2000.00,NY
402,1000.00,NY
403,2600.00,TX
403,5000.00,TX
403,500.00,TX
403,500.00,TX
404,500.00,IA
404,2500.00,IA
404,2500.00,IA
404,2500.00,IA
404,500.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,3500.00,IA
404,1500.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,500.00,IA
404,-2000.00,IA
404,5000.00,IA
404,2000.00,IA
404,500.00,IA
404,1000.00,IA
404,2500.00,IA
404,2000.00,IA
404,1500.00,IA
404,1000.00,IA
404,1000.00,IA
404,2000.00,IA
404,1500.00,IA
404,1000.00,IA
404,2000.00,IA
404,500.00,IA
404,1000.00,IA
404,2500.00,IA
404,1000.00,IA
404,2500.00,IA
404,1000.00,IA
404,1000.00,IA
404,1500.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,2500.00,IA
404,1000.00,IA
404,0.00,IA
404,3000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,5000.00,IA
404,1000.00,IA
404,1000.00,IA
404,2500.00,IA
404,1000.00,IA
404,5000.00,IA
404,1500.00,IA
404,1000.00,IA
404,1000.00,IA
404,1500.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,2000.00,IA
404,145.00,IA
404,2000.00,IA
404,3000.00,IA
404,1000.00,IA
404,2000.00,IA
404,2000.00,IA
404,1000.00,IA
404,5000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,2500.00,IA
404,2500.00,IA
404,1000.00,IA
404,1000.00,IA
404,500.00,IA
404,1000.00,IA
404,500.00,IA
404,500.00,IA
404,2500.00,IA
404,1000.00,IA
404,1000.00,IA
404,500.00,IA
404,1000.00,IA
404,2000.00,IA
404,1000.00,IA
404,1174.00,IA
404,445.00,IA
404,1000.00,IA
404,1000.00,IA
404,2000.00,IA
404,1000.00,IA
404,2500.00,IA
404,2000.00,IA
404,1000.00,IA
404,1000.00,IA
404,2000.00,IA
404,2000.00,IA
404,1000.00,IA
404,2500.00,IA
404,2000.00,IA
404,2500.00,IA
404,2000.00,IA
404,750.00,IA
404,5000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,500.00,IA
404,4000.00,IA
404,1000.00,IA
404,5000.00,IA
404,1000.00,IA
404,2000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,2000.00,IA
404,500.00,IA
404,1000.00,IA
404,2500.00,IA
404,1000.00,IA
404,2500.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,2500.00,IA
404,2000.00,IA
404,2500.00,IA
404,1000.00,IA
404,2000.00,IA
404,2500.00,IA
404,1000.00,IA
404,2500.00,IA
404,2500.00,IA
404,1000.00,IA
404,-500.00,IA
404,2000.00,IA
404,5000.00,IA
404,2500.00,IA
404,5000.00,IA
404,3000.00,IA
404,1000.00,IA
404,1000.00,IA
404,2500.00,IA
404,1000.00,IA
404,1000.00,IA
404,5000.00,IA
404,1500.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,2500.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,2500.00,IA
404,1000.00,IA
404,1000.00,IA
404,1000.00,IA
404,2500.00,IA
404,2000.00,IA
404,2500.00,IA
404,-2500.00,IA
404,1000.00,IA
404,2000.00,IA
405,1000.00,OH
405,1000.00,OH
405,-1000.00,OH
405,250.00,OH
405,1000.00,OH
405,500.00,OH
406,5000.00,MA
406,2500.00,MA
406,2500.00,MA
406,5000.00,MA
406,5000.00,MA
406,2500.00,MA
406,150.00,MA
406,1650.00,MA
406,66.00,MA
406,5000.00,MA
406,5000.00,MA
406,5000.00,MA
406,5000.00,MA
406,5000.00,MA
406,5000.00,MA
406,231.00,MA
406,28.00,MA
406,500.00,MA
406,2500.00,MA
406,2500.00,MA
406,2000.00,MA
406,5000.00,MA
406,1000.00,MA
406,5000.00,MA
406,2500.00,MA
406,5000.00,MA
406,2500.00,MA
406,5000.00,MA
406,5000.00,MA
406,2000.00,MA
406,2000.00,MA
406,1000.00,MA
406,191.00,MA
406,177.00,MA
406,135.00,MA
406,120.00,MA
406,141.00,MA
406,182.00,MA
406,147.00,MA
406,47.00,MA
406,54.00,MA
406,81.00,MA
406,12.00,MA
406,34.00,MA
406,32.00,MA
406,45.00,MA
406,31.00,MA
406,57.00,MA
406,86.00,MA
406,94.00,MA
406,112.00,MA
406,97.00,MA
406,103.00,MA
406,60.00,MA
406,45.00,MA
406,100.00,MA
406,12.00,MA
406,35.00,MA
406,15.00,MA
406,15.00,MA
406,25.00,MA
406,25.00,MA
406,8.00,MA
406,25.00,MA
406,35.00,MA
406,35.00,MA
406,149.00,MA
406,47.00,MA
406,15.00,MA
406,15.00,MA
406,15.00,MA
406,15.00,MA
406,15.00,MA
406,15.00,MA
406,15.00,MA
406,15.00,MA
406,15.00,MA
406,20.00,MA
406,20.00,MA
406,20.00,MA
406,20.00,MA
406,54.00,MA
406,35.00,MA
406,35.00,MA
406,42.00,MA
406,38.00,MA
406,52.00,MA
406,37.00,MA
406,30.00,MA
406,139.00,MA
406,115.00,MA
406,39.00,MA
406,76.00,MA
406,81.00,MA
406,56.00,MA
406,192.00,MA
406,108.00,MA
406,49.00,MA
406,190.00,MA
406,166.00,MA
406,145.00,MA
406,86.00,MA
406,111.00,MA
406,105.00,MA
406,37.00,MA
406,40.00,MA
406,46.00,MA
406,46.00,MA
406,65.00,MA
406,55.00,MA
406,23.00,MA
406,21.00,MA
406,29.00,MA
406,38.00,MA
406,30.00,MA
406,39.00,MA
406,46.00,MA
406,44.00,MA
406,24.00,MA
406,24.00,MA
406,35.00,MA
406,35.00,MA
406,35.00,MA
406,5000.00,MA
406,1000.00,MA
406,1000.00,MA
406,19.00,MA
406,2000.00,MA
406,5000.00,MA
406,2500.00,MA
406,2500.00,MA
406,500.00,MA
406,2000.00,MA
406,2500.00,MA
406,5000.00,MA
406,5000.00,MA
406,5000.00,MA
406,2000.00,MA
406,500.00,MA
406,-2500.00,MA
406,5000.00,MA
406,5000.00,MA
406,5000.00,MA
406,5000.00,MA
406,100.00,MA
406,50.00,MA
406,33.00,MA
406,30.00,MA
406,33.00,MA
406,48.00,MA
406,25.00,MA
406,25.00,MA
406,10.00,MA
406,25.00,MA
406,2500.00,MA
406,2500.00,MA
406,5000.00,MA
406,2500.00,MA
406,2500.00,MA
406,5000.00,MA
406,2500.00,MA
406,5000.00,MA
406,500.00,MA
406,5000.00,MA
406,5000.00,MA
406,2500.00,MA
406,500.00,MA
406,2500.00,MA
406,5000.00,MA
406,200.00,MA
406,5000.00,MA
406,1000.00,MA
406,1500.00,MA
406,5000.00,MA
406,5000.00,MA
406,5000.00,MA
406,97.00,MA
406,75.00,MA
406,1000.00,MA
406,1000.00,MA
406,1000.00,MA
406,981.00,MA
406,112.00,MA
406,2750.00,MA
406,559.00,MA
406,2452.00,MA
406,204.00,MA
406,778.00,MA
406,1500.00,MA
406,5000.00,MA
406,5000.00,MA
406,5000.00,MA
406,1000.00,MA
406,304.00,MA
406,67.00,MA
406,2000.00,MA
406,2000.00,MA
406,1031.00,MA
406,100.00,MA
406,397.00,MA
406,654.00,MA
406,48.00,MA
406,200.00,MA
406,1500.00,MA
406,11.00,MA
406,30.00,MA
406,48.00,MA
406,66.00,MA
406,245.00,MA
406,74.00,MA
406,43.00,MA
406,5000.00,MA
406,5000.00,MA
406,5000.00,MA
406,1000.00,MA
406,2500.00,MA
406,25.00,MA
406,5000.00,MA
406,216.00,MA
406,117.00,MA
406,51.00,MA
406,15.00,MA
406,35.00,MA
406,54.00,MA
406,32.00,MA
406,29.00,MA
406,-2500.00,MA
406,1000.00,MA
406,5000.00,MA
406,500.00,MA
406,32.00,MA
406,742.00,MA
406,1000.00,MA
406,100.00,MA
406,112.00,MA
406,44.00,MA
406,182.00,MA
406,202.00,MA
406,229.00,MA
406,95.00,MA
406,5000.00,MA
406,25.00,MA
406,2500.00,MA
406,534.00,MA
406,5000.00,MA
406,13.00,MA
406,55.00,MA
406,88.00,MA
406,33.00,MA
406,75.00,MA
406,2500.00,MA
406,5000.00,MA
406,649.00,MA
406,5000.00,MA
406,5000.00,MA
406,206.00,MA
406,6.00,MA
406,15.00,MA
406,55.00,MA
406,2500.00,MA
406,5000.00,MA
406,5000.00,MA
406,2000.00,MA
406,2500.00,MA
406,15.00,MA
406,82.00,MA
406,1000.00,MA
406,1000.00,MA
406,45000.00,MA
406,50.00,MA
406,1000.00,MA
406,200.00,MA
406,2500.00,MA
406,23.00,MA
406,25.00,MA
406,57.00,MA
406,63.00,MA
406,29.00,MA
406,2500.00,MA
406,25.00,MA
406,5000.00,MA
406,25.00,MA
406,846.00,MA
406,10000.00,MA
406,-5000.00,MA
406,649.00,MA
406,70.00,MA
406,55.00,MA
406,54.00,MA
406,257.00,MA
406,33.00,MA
406,5000.00,MA
406,1000.00,MA
406,2000.00,MA
406,5000.00,MA
406,5000.00,MA
406,5000.00,MA
406,227.00,MA
406,1450.00,MA
406,1000.00,MA
406,100.00,MA
406,131.00,MA
406,50.00,MA
406,39.00,MA
406,1.00,MA
406,49.00,MA
406,1000.00,MA
406,638.00,MA
406,132.00,MA
406,200.00,MA
406,1000.00,MA
406,5000.00,MA
406,30.00,MA
406,500.00,MA
406,1000.00,MA
406,604.00,MA
406,2500.00,MA
406,2750.00,MA
406,2500.00,MA
406,2000.00,MA
406,129.00,MA
406,15.00,MA
406,49.00,MA
406,41.00,MA
406,210.00,MA
406,218.00,MA
406,2500.00,MA
406,5000.00,MA
406,5000.00,MA
406,500.00,MA
406,15.00,MA
406,30.00,MA
406,35.00,MA
406,5000.00,MA
406,14.00,MA
406,5000.00,MA
406,1000.00,MA
406,2500.00,MA
407,207.00,AZ
407,313.00,AZ
408,1000.00,RI
408,750.00,RI
408,1000.00,RI
408,1000.00,RI
408,500.00,RI
408,1000.00,RI
408,3500.00,RI
408,1500.00,RI
408,1000.00,RI
408,1000.00,RI
408,2500.00,RI
408,2500.00,RI
408,1000.00,RI
408,1500.00,RI
408,2500.00,RI
408,5000.00,RI
408,1000.00,RI
408,2500.00,RI
408,1500.00,RI
408,1000.00,RI
408,3000.00,RI
408,2500.00,RI
408,1000.00,RI
408,5000.00,RI
408,500.00,RI
408,2500.00,RI
408,5000.00,RI
408,1000.00,RI
408,5000.00,RI
408,5000.00,RI
408,1000.00,RI
408,2000.00,RI
408,2500.00,RI
408,1000.00,RI
408,1000.00,RI
408,4000.00,RI
408,5000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,2000.00,RI
408,2500.00,RI
408,1000.00,RI
408,1500.00,RI
408,1000.00,RI
408,1000.00,RI
408,5000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,500.00,RI
408,1000.00,RI
408,5000.00,RI
408,2000.00,RI
408,1000.00,RI
408,1000.00,RI
408,2000.00,RI
408,1000.00,RI
408,500.00,RI
408,1500.00,RI
408,2500.00,RI
408,1000.00,RI
408,1000.00,RI
408,2000.00,RI
408,5000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,2500.00,RI
408,2500.00,RI
408,2500.00,RI
408,2500.00,RI
408,1000.00,RI
408,2500.00,RI
408,2000.00,RI
408,2500.00,RI
408,1000.00,RI
408,500.00,RI
408,1000.00,RI
408,500.00,RI
408,1000.00,RI
408,2500.00,RI
408,5000.00,RI
408,5000.00,RI
408,5000.00,RI
408,1000.00,RI
408,5000.00,RI
408,1000.00,RI
408,2500.00,RI
408,5000.00,RI
408,2500.00,RI
408,2500.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,2500.00,RI
408,1000.00,RI
408,4000.00,RI
408,2500.00,RI
408,500.00,RI
408,2500.00,RI
408,1000.00,RI
408,1000.00,RI
408,500.00,RI
408,5000.00,RI
408,2500.00,RI
408,500.00,RI
408,1000.00,RI
408,2500.00,RI
408,2500.00,RI
408,5000.00,RI
408,1000.00,RI
408,1500.00,RI
408,500.00,RI
408,500.00,RI
408,5000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,2500.00,RI
408,500.00,RI
408,5000.00,RI
408,1000.00,RI
408,500.00,RI
408,4000.00,RI
408,1000.00,RI
408,500.00,RI
408,500.00,RI
408,5000.00,RI
408,5000.00,RI
408,2000.00,RI
408,2500.00,RI
408,5000.00,RI
408,6000.00,RI
408,1000.00,RI
408,500.00,RI
408,2000.00,RI
408,2000.00,RI
408,5000.00,RI
408,-5000.00,RI
408,5000.00,RI
408,1000.00,RI
408,1500.00,RI
408,1000.00,RI
408,4000.00,RI
408,2500.00,RI
408,2500.00,RI
408,2500.00,RI
408,1000.00,RI
408,2500.00,RI
408,5000.00,RI
408,1000.00,RI
408,500.00,RI
408,1000.00,RI
408,2500.00,RI
408,2500.00,RI
408,2500.00,RI
408,2000.00,RI
408,1000.00,RI
408,1000.00,RI
408,4500.00,RI
408,500.00,RI
408,-4500.00,RI
408,4500.00,RI
408,-500.00,RI
408,500.00,RI
408,2500.00,RI
408,1000.00,RI
408,1000.00,RI
408,1500.00,RI
408,1000.00,RI
408,40.00,RI
408,200.00,RI
408,1000.00,RI
408,5000.00,RI
408,2500.00,RI
408,2500.00,RI
408,3000.00,RI
408,1000.00,RI
408,3500.00,RI
408,5000.00,RI
408,1000.00,RI
408,4.00,RI
408,5000.00,RI
408,2500.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,2500.00,RI
408,2000.00,RI
408,1000.00,RI
408,1000.00,RI
408,5000.00,RI
408,2500.00,RI
408,1000.00,RI
408,-2400.00,RI
408,-2400.00,RI
408,1000.00,RI
408,3000.00,RI
408,500.00,RI
408,500.00,RI
408,1000.00,RI
408,1000.00,RI
408,2500.00,RI
408,250.00,RI
408,1000.00,RI
408,2500.00,RI
408,2500.00,RI
408,2000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1500.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,5000.00,RI
408,2500.00,RI
408,1000.00,RI
408,5000.00,RI
408,2000.00,RI
408,5000.00,RI
408,2500.00,RI
408,5000.00,RI
408,2000.00,RI
408,2000.00,RI
408,1000.00,RI
408,66.00,RI
408,2500.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,500.00,RI
408,5000.00,RI
408,500.00,RI
408,3000.00,RI
408,3500.00,RI
408,5000.00,RI
408,3000.00,RI
408,2500.00,RI
408,1000.00,RI
408,11.00,RI
408,1000.00,RI
408,1000.00,RI
408,3000.00,RI
408,500.00,RI
408,500.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,2500.00,RI
408,1000.00,RI
408,2500.00,RI
408,2500.00,RI
408,2500.00,RI
408,4000.00,RI
408,-1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,5000.00,RI
408,1000.00,RI
408,1000.00,RI
408,2000.00,RI
408,1000.00,RI
408,3.00,RI
408,1000.00,RI
408,2500.00,RI
408,2000.00,RI
408,1500.00,RI
408,5000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,3500.00,RI
408,2500.00,RI
408,4000.00,RI
408,2500.00,RI
408,3000.00,RI
408,500.00,RI
408,2500.00,RI
408,2500.00,RI
408,1000.00,RI
408,2500.00,RI
408,1500.00,RI
408,11.00,RI
408,500.00,RI
408,1000.00,RI
408,-1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,2000.00,RI
408,1000.00,RI
408,500.00,RI
408,1000.00,RI
408,2500.00,RI
408,1000.00,RI
408,1000.00,RI
408,5000.00,RI
408,2500.00,RI
408,1000.00,RI
408,1000.00,RI
408,2000.00,RI
408,-1000.00,RI
408,4000.00,RI
408,5000.00,RI
408,1000.00,RI
408,500.00,RI
408,5000.00,RI
408,1000.00,RI
408,1000.00,RI
408,500.00,RI
408,2000.00,RI
408,1000.00,RI
408,2500.00,RI
408,1500.00,RI
408,5000.00,RI
408,1000.00,RI
408,5000.00,RI
408,5000.00,RI
408,5000.00,RI
408,2500.00,RI
408,1000.00,RI
408,5000.00,RI
408,500.00,RI
408,2500.00,RI
408,5000.00,RI
408,2000.00,RI
408,1500.00,RI
408,1000.00,RI
408,1000.00,RI
408,2500.00,RI
408,1000.00,RI
408,4350.00,RI
408,5000.00,RI
408,5000.00,RI
408,2000.00,RI
408,2500.00,RI
408,1000.00,RI
408,3000.00,RI
408,1000.00,RI
408,5000.00,RI
408,1000.00,RI
408,5000.00,RI
408,500.00,RI
408,2500.00,RI
408,2500.00,RI
408,2500.00,RI
408,2500.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,250.00,RI
408,500.00,RI
408,2500.00,RI
408,1000.00,RI
408,2500.00,RI
408,2500.00,RI
408,2500.00,RI
408,1000.00,RI
408,2500.00,RI
408,2000.00,RI
408,1000.00,RI
408,1000.00,RI
408,2500.00,RI
408,2000.00,RI
408,500.00,RI
408,1000.00,RI
408,5000.00,RI
408,6.00,RI
408,2500.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,3000.00,RI
408,1000.00,RI
408,500.00,RI
408,5000.00,RI
408,2500.00,RI
408,500.00,RI
408,-1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,2500.00,RI
408,1000.00,RI
408,-1000.00,RI
408,5000.00,RI
408,3000.00,RI
408,2500.00,RI
408,2500.00,RI
408,500.00,RI
408,1000.00,RI
408,1000.00,RI
408,5000.00,RI
408,5000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,2500.00,RI
408,1000.00,RI
408,1000.00,RI
408,3000.00,RI
408,500.00,RI
408,1000.00,RI
408,1000.00,RI
408,2500.00,RI
408,1000.00,RI
408,500.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,2500.00,RI
408,2500.00,RI
408,5000.00,RI
408,2000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1500.00,RI
408,1000.00,RI
408,1000.00,RI
408,5000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,3000.00,RI
408,2500.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,2500.00,RI
408,2000.00,RI
408,1000.00,RI
408,3000.00,RI
408,1000.00,RI
408,1000.00,RI
408,3000.00,RI
408,1000.00,RI
408,2500.00,RI
408,1000.00,RI
408,1500.00,RI
408,2500.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,3500.00,RI
408,1500.00,RI
408,2500.00,RI
408,1000.00,RI
408,2500.00,RI
408,500.00,RI
408,1000.00,RI
408,150.00,RI
408,1000.00,RI
408,2000.00,RI
408,1000.00,RI
408,1000.00,RI
408,-3500.00,RI
408,1000.00,RI
408,5000.00,RI
408,1000.00,RI
408,1000.00,RI
408,2.00,RI
408,1000.00,RI
408,2500.00,RI
408,1000.00,RI
408,1000.00,RI
408,2500.00,RI
408,1000.00,RI
408,2500.00,RI
408,3000.00,RI
408,2000.00,RI
408,5000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,5000.00,RI
408,2000.00,RI
408,2500.00,RI
408,2500.00,RI
408,1000.00,RI
408,2500.00,RI
408,2500.00,RI
408,1000.00,RI
408,10.00,RI
408,5000.00,RI
408,500.00,RI
408,500.00,RI
408,2500.00,RI
408,1000.00,RI
408,5000.00,RI
408,2500.00,RI
408,2500.00,RI
408,500.00,RI
408,-2500.00,RI
408,2500.00,RI
408,1000.00,RI
408,1200.00,RI
408,1000.00,RI
408,2500.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,500.00,RI
408,1000.00,RI
408,2000.00,RI
408,2000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,500.00,RI
408,1500.00,RI
408,-1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,5000.00,RI
408,500.00,RI
408,-3000.00,RI
408,2000.00,RI
408,2500.00,RI
408,1000.00,RI
408,100.00,RI
408,-1000.00,RI
408,3000.00,RI
408,2500.00,RI
408,1000.00,RI
408,5000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,3000.00,RI
408,5000.00,RI
408,2500.00,RI
408,4000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,2500.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,1000.00,RI
408,2500.00,RI
409,5000.00,WV
409,1000.00,WV
409,2500.00,WV
409,2500.00,WV
409,1000.00,WV
409,1000.00,WV
409,1000.00,WV
409,2500.00,WV
409,1000.00,WV
409,1000.00,WV
